schema_version,repo_full_name,repo_url,stars,primary_language,github_description,github_topics,detected_instruction_artifacts,ci_evidence,release_evidence,agent_product_flag,sample_stratum,primary_label,secondary_tags,confidence,evidence_notes,annotator_id,annotation_round,adjudication_status,adjudicated_label,adjudication_notes
0.2,LegnaOS/LegnaCode-cli,https://github.com/LegnaOS/LegnaCode-cli,120,TypeScript,基于 ClaudeCode-CLI 源码进行修复完成的项目,,"{""matched_paths"": [""src/utils/permissions/yolo-classifier-prompts/auto_mode_system_prompt.txt""], ""queries"": [""system_prompt.*""]}",.github/workflows,tags=1; releases=0,true,stars:50-199|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,medium,ClaudeCode-CLI修复 project for AI developers,claude_r2,1,,,
0.2,MicrosoftLearning/trainer-demo-deploy,https://github.com/MicrosoftLearning/trainer-demo-deploy,31,TypeScript,MOC Demo deployment scenarios using AZD.,,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md""]}",.github/workflows; test/,,true,stars:10-49|artifact:.github/copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,low,MOC Demo deployment scenarios insufficient evidence,claude_r2,1,,,
0.2,HewlettPackard/llmesh,https://github.com/HewlettPackard/llmesh,90,Python,"LLM Agentic Tool Mesh Platform is an innovative platform designed to streamline and enhance the use of AI in various applications. It serves as a central hub to orchestrate 'Intelligent Plugins,' optimizing AI interactions and processes.",agentic-tool-platform|athon|hpe|lat-mesh,"{""matched_paths"": [""src/platform/orchestrator/prompts/chat_system_prompt.txt""], ""queries"": [""system_prompt.*""]}",.github/workflows; pytest.ini; tests/,,true,stars:50-199|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,high,LLM Agentic Tool Mesh Platform for AI developers,claude_r2,1,,,
0.2,MicrosoftDocs/azure-ai-docs,https://github.com/MicrosoftDocs/azure-ai-docs,158,,"Open Source Azure AI documentation including, azure ai, azure studio, machine learning, genomics, open-datasets, and search",,"{""matched_paths"": [""articles/machine-learning/includes/prompt-flow-retirement.md"", ""articles/machine-learning/prompt-flow/concept-flows.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,high,Open Source Azure AI documentation only,claude_r2,1,,,
0.2,HaiNinh1/oh-my-opencode,https://github.com/HaiNinh1/oh-my-opencode,10,TypeScript,,,"{""matched_paths"": [""src/cli/config-manager/AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows; tests/,tags=1; releases=0,true,stars:10-49|artifact:AGENTS.md|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,AlphaBitCore/nexus-gateway,https://github.com/AlphaBitCore/nexus-gateway,18,Go,"Enterprise AI traffic gateway — unified compliance, routing across 20+ LLM providers, semantic cache, quotas, and audit. SDK / network / OS-layer intercept.",ai-gateway|anthropic|audit|bedrock|compliance|enterprise|gemini|golang|llm|llm-gateway|mitm-proxy|observability|openai|openai-compatible|pii-detection|quota|rate-limiting|routing|self-hosted|semantic-cache,"{""matched_paths"": ["".cursor/rules/ne-fail-open.mdc""], ""queries"": ["".cursor/rules""]}",.github/workflows; tests/,,true,stars:10-49|artifact:.cursor/rules|agent_flag:true,AI_PRODUCT,,high,Enterprise AI traffic gateway for AI system operators,claude_r2,1,,,
0.2,9mtm/Agent-Player,https://github.com/9mtm/Agent-Player,11,TypeScript,Open-source AI desktop assistant — run local or remote LLMs with privacy-first design and zero setup required.,ai-agent|ai-assistant|ai-assistant-offline|ai-automation|cross-platform|desktop-app|developer-tools|encrypted-storage|open-source|productivity|self-hosted,"{""matched_paths"": [""packages/backend/src/tools/system-prompts.ts""], ""queries"": [""system-prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:system-prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Open-source AI desktop assistant for end users,claude_r2,1,,,
0.2,MCPJam/inspector,https://github.com/MCPJam/inspector,2017,TypeScript,"Testing and evaluation platform to chat, inspect, and debug MCP servers, MCP apps, and ChatGPT apps.",anthropic|chatgpt|cicd|debugger|evals|evaluation|inspector|mcp|mcp-apps|mcp-clients|mcp-inspector|mcp-server|mcp-tools|modelcontextprotocol|oauth|oauth2|openai|openai-apps-sdk|opensource|tracing,"{""matched_paths"": [""mcpjam-inspector/client/src/components/chat-v2/chat-input/system-prompt-selector.tsx""], ""queries"": [""system-prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:1000+|artifact:system-prompt.*|agent_flag:true,AI_PRODUCT,,high,MCP testing and evaluation platform for AI developers,claude_r2,1,,,
0.2,NewLifeX/NewLife.Remoting,https://github.com/NewLifeX/NewLife.Remoting,15,C#,统一高性能远程通信框架：RPC + HTTP/REST + WebSocket + SRMP，支持 net45~net10，海量长连接与高吞吐，统一登录/心跳/指令/事件生命周期，零重依赖。,dotnet|remoting|rpc,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": [""copilot-instructions.md""]}",.github/workflows,,true,stars:10-49|artifact:copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Unified remote communication framework for .NET devs,claude_r2,1,,,
0.2,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,817,JavaScript,Datadog APM client for Node.js,apm|datadog|javascript|nodejs|opentracing|tracing,"{""matched_paths"": ["".aider.conf.yml""], ""queries"": ["".aider.conf.yml""]}",.gitlab-ci.yml,tags=1; releases=1,true,stars:200-999|artifact:.aider.conf.yml|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Datadog APM client for Node.js developers,claude_r2,1,,,
0.2,LouisShark/chatgpt_system_prompt,https://github.com/LouisShark/chatgpt_system_prompt,10627,HTML,A collection of GPT system prompts and various prompt injection/leaking knowledge.,gpt|prompt|prompt-engineering,"{""matched_paths"": [""prompts/gpts/6iEq5asfX_Salvador.md"", ""prompts/gpts/Jv2FCxFyH_Growth_Hacker.md"", ""prompts/gpts/STVXpCT14_Meditation.md"", ""prompts/gpts/WTtjjSEyc_Alien_Autopsy_Assistant.md"", ""prompts/gpts/cEEXd8Dpb_CK-12 Flexi.md"", ""prompts/official-product/devin/system_prompt.md"", ""prompts/opensource-prj/II-agent/gaia_system_prompt.md""], ""queries"": [""*.prompt.md"", ""prompts/"", ""system_prompt.*""]}",.github/workflows,,true,stars:1000+|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,high,Collection of GPT prompts no executable software,claude_r2,1,,,
0.2,PrestaShop/hummingbird,https://github.com/PrestaShop/hummingbird,129,Smarty,Default theme for PrestaShop 9.1+,ecommerce|front-office|modern|prestashop|prestashop-theme|responsive|theme,"{""matched_paths"": ["".aider.conf.yml""], ""queries"": ["".aider.conf.yml""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:.aider.conf.yml|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,PrestaShop theme for e-commerce end users,claude_r2,1,,,
0.2,DevExpress/devextreme-documentation,https://github.com/DevExpress/devextreme-documentation,54,JavaScript,DevExtreme documentation,,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md""]}",.github/workflows,,true,stars:50-199|artifact:.github/copilot-instructions.md|agent_flag:true,EXCLUDE,,high,DevExtreme documentation only,claude_r2,1,,,
0.2,PrefectHQ/fastmcp,https://github.com/PrefectHQ/fastmcp,25702,Python,"🚀 The fast, Pythonic way to build MCP servers and clients.",agents|fastmcp|llms|mcp|mcp-clients|mcp-servers|mcp-tools|model-context-protocol|python,"{""matched_paths"": [""docs/v2/integrations/gemini.mdx""], ""queries"": [""GEMINI.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:1000+|artifact:GEMINI.md|agent_flag:true,AI_PRODUCT,,high,FastMCP Python library for building MCP servers/clients,claude_r2,1,,,
0.2,Quant-Club/ccxt-cpp,https://github.com/Quant-Club/ccxt-cpp,12,C++,This is project  from ccxt(https://github.com/ccxt/ccxt) for C++ implement ,,"{""matched_paths"": [""prompt.md""], ""queries"": [""*.prompt.md""]}",test/,,true,stars:10-49|artifact:*.prompt.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,C++ implementation of ccxt for crypto developers,claude_r2,1,,,
0.2,ModelEngine-Group/nexent,https://github.com/ModelEngine-Group/nexent,5161,Python,"Nexent is a zero-code platform for auto-generating production-grade AI agents using Harness Engineering principles — unified tools, skills, memory, and orchestration with built-in constraints, feedback loops, and control planes.",agent|agentic-ai|agentic-framework|agentic-rag|agentic-workflow|ai|harness|harness-engineering|llm|mcp|multi-agent|rag,"{""matched_paths"": [""backend/prompts/managed_system_prompt_template_zh.yaml""], ""queries"": [""system_prompt.*""]}",.github/workflows; test/,tags=1; releases=1,true,stars:1000+|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,high,Zero-code platform for auto-generating AI agents,claude_r2,1,,,
0.2,PlamenTSV/plamen,https://github.com/PlamenTSV/plamen,248,Python,Autonomous Web3 security audit agent for Claude Code,ai-agent|aptos|claude-code|ethereum|security-audit|smart-contract-audit|solana|solidity|sui|web3-security,"{""matched_paths"": [""prompts/evm/phase5-verification-prompt.md"", ""prompts/shared/phase4b-skill-checklist.md""], ""queries"": [""*.prompt.md"", ""prompts/""]}",.github/workflows,tags=1; releases=1,true,stars:200-999|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,Autonomous Web3 security audit agent for Claude Code,claude_r2,1,,,
0.2,GregorStocks/mage-bench,https://github.com/GregorStocks/mage-bench,60,Java,Magic: The Gathering harness for LLMs,,"{""matched_paths"": [""puppeteer/prompts/default.md""], ""queries"": [""*.prompt.md""]}",.travis.yml; tests/,,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,medium,Magic Gathering harness for LLMs for AI researchers,claude_r2,1,,,
0.2,KennispuntTwente/tidyprompt,https://github.com/KennispuntTwente/tidyprompt,31,R,R package to easily construct prompts and associated logic for interacting with large language models (‘LLMs’),llm|r-package,"{""matched_paths"": [""inst/examples/set_system_prompt.R""], ""queries"": [""system_prompt.*""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:10-49|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,high,R package for constructing prompts for LLMs for AI developers,claude_r2,1,,,
0.2,Maxsky5/openducktor,https://github.com/Maxsky5/openducktor,14,TypeScript,,,"{""matched_paths"": [""packages/core/src/services/agent-system-prompts.ts""], ""queries"": [""system-prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:system-prompt.*|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,GitGuardian/ggmcp,https://github.com/GitGuardian/ggmcp,36,Python,MCP server for scanning and remediating hardcoded secrets using GitGuardian’s API. Detect over 500 secret types and prevent credential leaks before code goes public.,mcp|mcp-server|secrets|security,"{""matched_paths"": ["".windsurfrules""], ""queries"": ["".windsurfrules""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:10-49|artifact:.windsurfrules|agent_flag:true,AI_PRODUCT,,high,MCP server for secret scanning with GitGuardian API,claude_r2,1,,,
0.2,Melvynx/aiblueprint,https://github.com/Melvynx/aiblueprint,202,TypeScript,AIBlueprint CLI for setting up Claude Code configurations,,"{""matched_paths"": [""agents-config/skills/prompt-creator/references/context-management.md""], ""queries"": [""*.prompt.md""]}",.github/workflows; tests/,tags=1; releases=0,true,stars:200-999|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,medium,AIBlueprint CLI for Claude Code configurations,claude_r2,1,,,
0.2,0xN0RMXL/BugBountySkills,https://github.com/0xN0RMXL/BugBountySkills,19,Markdown,"An obsessive, expert-tier knowledge base + AI skill system for professional bug bounty hunting, security research, and penetration testing.",,"{""matched_paths"": [""MASTER_SYSTEM_PROMPTS/local_model_system_prompt.md""], ""queries"": [""system_prompt.*""]}",.github/workflows,,true,stars:10-49|artifact:system_prompt.*|agent_flag:true,EXCLUDE,,high,Knowledge base and AI skill system for bug bounty but no software,claude_r2,1,,,
0.2,DavidWells/stars,https://github.com/DavidWells/stars,24,JavaScript,Automatically indexed GitHub stars,,"{""matched_paths"": [""stars/Piebald-AI/claude-code-system-prompts.md""], ""queries"": [""system-prompt.*""]}",.github/workflows,,true,stars:10-49|artifact:system-prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Automatically indexed GitHub stars for end users,claude_r2,1,,,
0.2,JUVOJustin/astrojs-wp-integration,https://github.com/JUVOJustin/astrojs-wp-integration,13,TypeScript,WordPress Integration for AstroJS,astrojs|wordpress,"{""matched_paths"": [""AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:10-49|artifact:AGENTS.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,WordPress Integration for AstroJS for web devs,claude_r2,1,,,
0.2,JamesPaynter/mycelium,https://github.com/JamesPaynter/mycelium,45,TypeScript,,,"{""matched_paths"": [""docs/tasks/archive/022-add-planner-prompt-templates/lessons-learned.md""], ""queries"": [""*.prompt.md""]}",.github/workflows; test/,tags=1; releases=1,true,stars:10-49|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,MedAdemBHA/docflow,https://github.com/MedAdemBHA/docflow,27,Shell,,,"{""matched_paths"": [""repo-templates/GEMINI.md""], ""queries"": [""GEMINI.md""]}",.github/workflows; tests/,,true,stars:10-49|artifact:GEMINI.md|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,DimitriGilbert/Formedible,https://github.com/DimitriGilbert/Formedible,44,TypeScript,Schema driven Shadcn wrapper around Tanstack forms,form|shadcn-ui|tanstack-form|zod,"{""matched_paths"": [""GEMINI.md""], ""queries"": [""GEMINI.md""]}",tests/,tags=1; releases=1,true,stars:10-49|artifact:GEMINI.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Schema driven Shadcn wrapper for Tanstack forms for devs,claude_r2,1,,,
0.2,Nakajima-Foundation/ownplate,https://github.com/Nakajima-Foundation/ownplate,61,Vue,,,"{""matched_paths"": [""plans/chore-eslint-rules-from-mulmoclaude.md""], ""queries"": [""CLAUDE.md""]}",.github/workflows; test/,tags=1; releases=1,false,stars:50-199|artifact:CLAUDE.md|agent_flag:false,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,OWASP/cornucopia,https://github.com/OWASP/cornucopia,133,Python,The source files and tools needed to build the OWASP Cornucopia decks in various languages,appsec|card-games|cardgame|games|gameserver|gamification|owasp|requirements-analysis|threat-modeling,"{""matched_paths"": ["".github/chatmodes/asvs.md""], ""queries"": ["".github/chatmodes""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:50-199|artifact:.github/chatmodes|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,OWASP Cornucopia card game source for appsec training,claude_r2,1,,,
0.2,Owl-Listener/ai-design-skills,https://github.com/Owl-Listener/ai-design-skills,125,Python,"AI Design Skills Collection: agentic skills, commands, and plugins for designing AI products — from interaction patterns to alignment, evaluation, agent orchestration, and prompt architecture.",,"{""matched_paths"": [""gemini-extension/model-interaction-design/GEMINI.md""], ""queries"": [""GEMINI.md""]}",.github/workflows,,true,stars:50-199|artifact:GEMINI.md|agent_flag:true,AI_PRODUCT,,medium,AI Design Skills Collection for AI product designers,claude_r2,1,,,
0.2,EliFuzz/awesome-system-prompts,https://github.com/EliFuzz/awesome-system-prompts,216,JavaScript,"A collection of system prompts and tool definitions from various AI coding agents: Augment Code, Claude Code, Cluely, Cursor, Devin AI, Kiro, Perplexity, VSCode Agent, Gemini, Codex, OpenAI",ai|anthropic|awesome|claude-code|codex|copilot|gemini|google|leaks|openai|prompt,"{""matched_paths"": [""leaks/blackbox/2025-07-29_prompt_agent-template-10.md"", ""leaks/openai/2026-03-01_prompt_gpt52thinking.md"", ""leaks/telegram/2025-08-26_prompt_perplexity.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:200-999|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,high,Collection of system prompts no executable software,claude_r2,1,,,
0.2,BoweyLou/obsidian-mcp-server-enhanced,https://github.com/BoweyLou/obsidian-mcp-server-enhanced,30,TypeScript,"This is an enhanced version of the excellent cyanheads/obsidian-mcp-server with additional features specifically tailored for remote Claude.ai integration, advanced task querying, and security via Tailscale.",,"{""matched_paths"": ["".clinerules""], ""queries"": ["".clinerules""]}",.github/workflows,,true,stars:10-49|artifact:.clinerules|agent_flag:true,AI_PRODUCT,,medium,Enhanced Obsidian MCP server for remote Claude.ai integration,claude_r2,1,,,
0.2,Niek/chatgpt-web,https://github.com/Niek/chatgpt-web,1990,Svelte,ChatGPT web interface using the OpenAI API,,"{""matched_paths"": [""src/awesome-chatgpt-prompts/README.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:1000+|artifact:*.prompt.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,ChatGPT web interface using OpenAI API for end users,claude_r2,1,,,
0.2,Agents2AgentsAI/ata,https://github.com/Agents2AgentsAI/ata,90,Rust,AI agents for solving engineering and research problems end to end,,"{""matched_paths"": [""codex-rs/core/templates/research/researcher_system_prompt.md""], ""queries"": [""system_prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,medium,AI agents for engineering/research problems for AI devs,claude_r2,1,,,
0.2,Case211/remnawave-admin,https://github.com/Case211/remnawave-admin,224,Python,Admin Web + Bot for Remnawave Panel v.2.7.0+,python|remnawave|remnawave-bot|telegrambot,"{""matched_paths"": [""CLAUDE.md""], ""queries"": [""CLAUDE.md""]}",.github/workflows,tags=1; releases=1,false,stars:200-999|artifact:CLAUDE.md|agent_flag:false,CONVENTIONAL_SOFTWARE,,high,Admin Web + Bot for Remnawave Panel for end users,claude_r2,1,,,
0.2,PulkitXChadha/awesome-databricks-mcp,https://github.com/PulkitXChadha/awesome-databricks-mcp,19,Python,,,"{""matched_paths"": ["".cursor/rules/code-quality.mdc""], ""queries"": ["".cursor/rules""]}",.github/workflows; pytest.ini; tests/,,true,stars:10-49|artifact:.cursor/rules|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,CumulusNetworks/docs,https://github.com/CumulusNetworks/docs,70,HTML,NVIDIA Ethernet Software Documentation Repo,,"{""matched_paths"": [""content/cumulus-netq-414/Installation-Management/Upgrade-NetQ/Upgrade-Agents.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:AGENTS.md|agent_flag:true,EXCLUDE,,high,NVIDIA Ethernet Software documentation only,claude_r2,1,,,
0.2,NickCrew/Claude-Cortex,https://github.com/NickCrew/Claude-Cortex,15,Python,Claude Cortex,ai|ai-agents|ai-assisted-development|ai-development-frameworks|claude|claude-plugin|claude-skills|cli|context-management|enterprise-platforms|python|python-app|recommendation-engine|tui,"{""matched_paths"": [""skills/brand-library-architect/assets/brand-docs/CLAUDE.md.template""], ""queries"": [""CLAUDE.md""]}",.github/workflows; pytest.ini; tests/,tags=1; releases=1,true,stars:10-49|artifact:CLAUDE.md|agent_flag:true,AI_PRODUCT,,medium,Claude Cortex for AI-assisted development for AI devs,claude_r2,1,,,
0.2,Nimble-Co/FoundryVTT-Nimble,https://github.com/Nimble-Co/FoundryVTT-Nimble,23,TypeScript,,,"{""matched_paths"": ["".clinerules"", "".windsurfrules""], ""queries"": ["".clinerules"", "".windsurfrules""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:10-49|artifact:.clinerules|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,EternisAI/enchanted-twin,https://github.com/EternisAI/enchanted-twin,92,Go,Digital Twin,,"{""matched_paths"": [""backend/golang/pkg/prompts/twin_chat_system_prompt.go""], ""queries"": [""system_prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:system_prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,low,Digital Twin insufficient evidence,claude_r2,1,,,
0.2,Houseofmvps/codesight,https://github.com/Houseofmvps/codesight,1138,TypeScript,"Universal AI context generator. Saves thousands of tokens per conversation in Claude Code, Cursor, Copilot, Codex, and more.",ai|claude|cli|code-analysis|codebase|codex|context-engineering|copilot|cursor|developer-tools|llm|mcp|repo-map|token-savings,"{""matched_paths"": [""tests/fixtures/monorepo-init/.windsurfrules""], ""queries"": ["".windsurfrules""]}",.github/workflows; tests/,,true,stars:1000+|artifact:.windsurfrules|agent_flag:true,AI_PRODUCT,,high,Universal AI context generator saving tokens for AI developers,claude_r2,1,,,
0.2,Mudlet/Mudlet,https://github.com/Mudlet/Mudlet,886,C++,"⚔️ A cross-platform, open source, and super fast MUD client with scripting in Lua",c-plus-plus-17|cpp|cross-platform|game|hacktoberfest|linux|lua|lua-script|macos|modern-cpp|mud|mudlet|multi-user-dungeon|online|qt|rpg|text-adventure|text-based|triggers|windows,"{""matched_paths"": ["".cursorrules""], ""queries"": ["".cursorrules""]}",.github/workflows; test/,tags=1; releases=1,true,stars:200-999|artifact:.cursorrules|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,MUD client with Lua scripting for end-user gamers,claude_r2,1,,,
0.2,ArdentAILabs/DE-Bench,https://github.com/ArdentAILabs/DE-Bench,34,Python,DE Bench: Can Agents Solve Real-World Data Engineering Problems? Built to test Ardent's AI Data Engineer,,"{""matched_paths"": ["".cursor/rules/coding.mdc""], ""queries"": ["".cursor/rules""]}",.github/workflows; pytest.ini,,true,stars:10-49|artifact:.cursor/rules|agent_flag:true,AI_PRODUCT,,high,DE Bench testing data engineering for AI agent evaluators,claude_r2,1,,,
0.2,PramodDutta/Advance-Playwright-Framework,https://github.com/PramodDutta/Advance-Playwright-Framework,23,HTML,Advance Playwright Framework,,"{""matched_paths"": ["".cursorrules""], ""queries"": ["".cursorrules""]}",Jenkinsfile,,true,stars:10-49|artifact:.cursorrules|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,Advance Playwright Framework for test developers,claude_r2,1,,,
0.2,Azure/oav,https://github.com/Azure/oav,105,TypeScript,Tools for validating OpenAPI (Swagger) files.,azure|live-validation|model-validation|openapi|openapi-validation|request-validation|response-validation|semantic-validation|spec-resolver|swagger|traffic-validation,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": [""copilot-instructions.md""]}",.github/workflows; test/,tags=1; releases=1,true,stars:50-199|artifact:copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,OpenAPI validation tools for API developers,claude_r2,1,,,
0.2,OvertliDS/overtli-studio-suite,https://github.com/OvertliDS/overtli-studio-suite,14,Python,"A ComfyUI suite of nodes for Pollinations, LM Studio, Copilot CLI, and OpenAI-compatible generation with prompt enhancing, image gen, video gen, speech/audio gen, for local/cloud multi-engine workflows.",ai|comfyui|comfyui-api|comfyui-custom-node|comfyui-nodes|copilot-cli|github-copilot|github-copilot-cli|image-generation|llm|lm-studio|openai-compatible|overtlids|pollinations-ai|prompt-enhancement|speech-to-text|text-to-audio|text-to-music|text-to-speech|video-generation,"{""matched_paths"": [""instruction_modes/system_prompts.py""], ""queries"": [""system_prompt.*""]}",.github/workflows; pytest.ini,tags=1; releases=0,true,stars:10-49|artifact:system_prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,ComfyUI nodes suite for generative AI end users,claude_r2,1,,,
0.2,CavinHuang/comfyui-nodes-docs,https://github.com/CavinHuang/comfyui-nodes-docs,279,JavaScript,"comfyui节点文档插件,enjoy~~",comfyui|comfyui-nodes|comfyui-nodes-docs,"{""matched_paths"": [""docs/LMStudioPrompt.md"", ""docs/ScaleBatchPromptSchedule.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:200-999|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,high,ComfyUI node documentation plugin,claude_r2,1,,,
0.2,HyperbolicLabs/Hyper-dOS,https://github.com/HyperbolicLabs/Hyper-dOS,30,Go,Hyperbolic Distributed Operating System,,"{""matched_paths"": [""hack/.aider.conf.yml.example""], ""queries"": ["".aider.conf.yml""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:.aider.conf.yml|agent_flag:true,CONVENTIONAL_SOFTWARE,,low,Hyperbolic Distributed OS insufficient evidence,claude_r2,1,,,
0.2,BintzGavin/helios,https://github.com/BintzGavin/helios,86,TypeScript,Programmatic video creation with web technologies you already know. CSS animations just work.,,"{""matched_paths"": ["".sys/plans/2026-05-29-CORE-AI-System-Prompt.md""], ""queries"": [""system-prompt.*""]}",.github/workflows; tests/,,true,stars:50-199|artifact:system-prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Programmatic video creation for end users,claude_r2,1,,,
0.2,GoogleCloudPlatform/kubernetes-engine-samples,https://github.com/GoogleCloudPlatform/kubernetes-engine-samples,1355,HCL,Sample applications for Google Kubernetes Engine (GKE),samples,"{""matched_paths"": [""ai-ml/anthropic-agent-sandbox/AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,,true,stars:1000+|artifact:AGENTS.md|agent_flag:true,EXCLUDE,,high,Sample applications for GKE educational content,claude_r2,1,,,
0.2,AI-Escape/open-ice,https://github.com/AI-Escape/open-ice,25,TypeScript,,,"{""matched_paths"": [""AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:AGENTS.md|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,Alexli18/binex,https://github.com/Alexli18/binex,62,Python,"Debuggable runtime for AI agent workflows. DAG pipelines, artifact lineage, and replayable runs.",agent-framework|ai|ai-agents|automation|dag|litellm|llm|orchestration|workflow,"{""matched_paths"": [""src/binex/prompts/edu-essay-evaluator-encouraging.md""], ""queries"": [""*.prompt.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,Debuggable runtime for AI agent workflows for AI developers,claude_r2,1,,,
0.2,AgentWrapper/agent-orchestrator,https://github.com/AgentWrapper/agent-orchestrator,7599,TypeScript," Agentic orchestrator for parallel coding agents — plans tasks, spawns agents, and autonomously handles CI    fixes, merge conflicts, and code reviews.",agent-fleet|agent-swarm|claude-code|codex-cli|git-worktrees|multi-agent|orchestration|orchestrator|parallel-agents|parallel-coding|skills|tmux,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": [""copilot-instructions.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:1000+|artifact:copilot-instructions.md|agent_flag:true,AI_PRODUCT,,high,Agentic orchestrator for parallel coding agents for AI devs,claude_r2,1,,,
0.2,HKUDS/OpenHarness,https://github.com/HKUDS/OpenHarness,13995,Python,"""OpenHarness: Open Agent Harness with a Built-in Personal Agent--Ohmo!""",,"{""matched_paths"": [""src/openharness/prompts/system_prompt.py""], ""queries"": [""system_prompt.*""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:1000+|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,medium,Open Agent Harness with built-in personal agent for AI devs,claude_r2,1,,,
0.2,Feolius/hell2shape,https://github.com/Feolius/hell2shape,47,PHP,PHP type annotations from var_dump output,php-typehinting|phpstan|psalm,"{""matched_paths"": ["".clinerules""], ""queries"": ["".clinerules""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:10-49|artifact:.clinerules|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,PHP type annotations from var_dump for PHP developers,claude_r2,1,,,
